date;job_group;num_jobs;href
2024-05-14;Erziehung;45;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Erziehung-Freelancer/
2024-05-14;Soziales;278;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Soziales-Freelancer/
2024-05-14;Sprache / Übersetzung;4156;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Sprache-Uebersetzung-Freelancer/
2024-05-14;Training / Schulung / Coaching;6866;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Training-Schulung-Coaching-Freelancer/
2024-05-14;Technik, Ingenieurwesen;22137;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/
2024-05-14;Architektur;937;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Architektur-Freelancer/
2024-05-14;Automatisierungstechnik;1948;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Automatisierungstechnik-Freelancer/
2024-05-14;Bauingenieurwesen;1687;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2024-05-14;Elektrotechnik / Elektronik;2061;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2024-05-14;Energietechnik;1062;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2024-05-14;Fahrzeugbau / -technik;1896;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2024-05-14;Fertigungstechnik;1295;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2024-05-14;Funk- / Nachrichtentechnik;1006;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2024-05-14;Handwerk;948;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2024-05-14;Installation / Montage / Wartung;1502;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2024-05-14;Konstruktionstechnik;1471;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2024-05-14;Luft- / Raumfahrttechnik;530;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2024-05-14;Management (Technik);5645;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2024-05-14;Maschinen- / Anlagenbau;3229;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2024-05-14;Mechatronik;456;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2024-05-14;Mess- / Regelungstechnik;1974;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
2024-05-14;Produktionstechnik;2192;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Produktionstechnik-Freelancer/
2024-05-14;Prüftechnik;722;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Prueftechnik-Freelancer/
2024-05-14;Qualitätsmanagement / Testing (Technik);2023;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Qualitaetsmanagement-Freelancer/
2024-05-14;Robotik / Robotertechnik;476;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Robotik-Robotertechnik-Freelancer/
2024-05-14;Sicherheitstechnik;1321;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Sicherheitstechnik-Freelancer/
2024-05-14;Technisches Zeichnen / CAD / CAE;4161;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Technisches-Zeichnen-CAD-CAE-Freelancer/
2024-05-14;Textiltechnik;84;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Textiltechnik-Freelancer/
2024-05-14;Umwelttechnik;559;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Umwelttechnik-Freelancer/
2024-05-14;Verfahrenstechnik;962;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Verfahrenstechnik-Freelancer/
2024-05-14;Versorgungstechnik;991;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Versorgungstechnik-Freelancer/
2024-05-14;Weitere technische Qualifikationen;3003;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/weitere-technische-Freelancer/
2024-05-15;Design, Kunst, Medien;22894;/Freelancer/K/Design-Kunst-Medien-Freelancer/
2024-05-15;Design;14272;/Freelancer/K/Design-Kunst-Medien-Freelancer/Design-Freelancer/
2024-05-15;Grafik- / Animationssoftware;6431;/Freelancer/K/Design-Kunst-Medien-Freelancer/Grafik-Animationssoftware-Freelancer/
2024-05-15;Kunst;3705;/Freelancer/K/Design-Kunst-Medien-Freelancer/Kunst-Freelancer/
2024-05-15;Medien;4372;/Freelancer/K/Design-Kunst-Medien-Freelancer/Medien-Freelancer/
2024-05-15;Redaktion;6794;/Freelancer/K/Design-Kunst-Medien-Freelancer/Redaktion-Freelancer/
2024-05-15;Einkauf, Handel, Logistik;7370;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/
2024-05-15;Einkauf;2425;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Einkauf-Freelancer/
2024-05-15;Handel / E-Commerce;2454;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Handel-E-Commerce-Freelancer/
2024-05-15;Import / Export;467;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Import-Export-Freelancer/
2024-05-15;Lieferantenmanagement;1191;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Lieferantenmanagement-Freelancer/
2024-05-15;Logistik / Supply-Chain-Management;2541;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Supply-Chain-Management-Freelancer/
2024-05-15;Transport / Spedition;518;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Transport-Freelancer/
2024-05-15;Finanzen, Versicherung, Recht;7974;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/
2024-05-15;Finanzwesen;3174;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Finanzwesen-Freelancer/
2024-05-15;Rechnungswesen;4527;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechnungswesen-Freelancer/
2024-05-15;Rechtswesen;1723;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechtswesen-Freelancer/
2024-05-15;Versicherungen;524;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Versicherungen-Freelancer/
2024-05-15;Forschung, Wissenschaft, Bildung;7754;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/
2024-05-15;Bildung;1408;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Bildung-Freelancer/
2024-05-15;Forschung / Entwicklung;1513;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Forschung-Entwicklung-Freelancer/
2024-05-15;Medizinische Wissenschaft;1054;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Medizinische-Wissenschaft-Freelancer/
2024-05-15;Wissenschaft;4758;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Wissenschaft-Freelancer/
2024-05-15;IT, Entwicklung;53815;/Freelancer/K/IT-Entwicklung-Freelancer/
2024-05-15;Blockchain;203;/Freelancer/K/IT-Entwicklung-Freelancer/Blockchain-Freelancer/
2024-05-15;Business Intelligence;6094;/Freelancer/K/IT-Entwicklung-Freelancer/Business-Intelligence-Freelancer/
2024-05-15;Datenbanken;10535;/Freelancer/K/IT-Entwicklung-Freelancer/Datenbanken-Freelancer/
2024-05-15;DevOps;1927;/Freelancer/K/IT-Entwicklung-Freelancer/DevOps-Freelancer/
2024-05-15;ERP / CRM Systeme;4205;/Freelancer/K/IT-Entwicklung-Freelancer/ERP-CRM-Systeme-Freelancer/
2024-05-15;Hardware-Entwicklung / Engineering;1764;/Freelancer/K/IT-Entwicklung-Freelancer/Hardware-Entwicklung-Engineering-Freelancer/
2024-05-15;Incident / Service Management / ITIL;2406;/Freelancer/K/IT-Entwicklung-Freelancer/Incidentmanagement-Servicemanagement-ITIL-Freelancer/
2024-05-15;IT Sicherheit;3856;/Freelancer/K/IT-Entwicklung-Freelancer/IT-Sicherheit-Freelancer/
2024-05-15;Maschinelles Lernen;1389;/Freelancer/K/IT-Entwicklung-Freelancer/Maschinelles-Lernen-Freelancer/
2024-05-15;Natural Language Processing (NLP);273;/Freelancer/K/IT-Entwicklung-Freelancer/Natural-Language-Processing-Freelancer/
2024-05-15;Plattformen / Betriebssysteme;4714;/Freelancer/K/IT-Entwicklung-Freelancer/Plattformen-Betriebssysteme-Freelancer/
2024-05-15;Projektleitung / -management (IT);16672;/Freelancer/K/IT-Entwicklung-Freelancer/Projektleitung-Projektmanagement-IT-Freelancer/
2024-05-15;Qualitätsmanagement / Testing (IT);5103;/Freelancer/K/IT-Entwicklung-Freelancer/Qualitaetsmanagement-Testing-Freelancer/
2024-05-15;SAP;5203;/Freelancer/K/IT-Entwicklung-Freelancer/SAP-Freelancer/
2024-05-15;Serveradministration;2778;/Freelancer/K/IT-Entwicklung-Freelancer/Serveradministration-Freelancer/
2024-05-15;Shopify;537;/Freelancer/K/IT-Entwicklung-Freelancer/Shopify-Freelancer/
2024-05-15;Software Architektur / Analyse;4261;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarearchitektur-Softwareanalyse-Freelancer/
2024-05-15;Softwareentwicklung / -programmierung;21980;/Freelancer/K/IT-Entwicklung-Freelancer/Softwareentwicklung-Softwareprogrammierung-Freelancer/
2024-05-15;Softwarepaketierung / Verteilung;897;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarepaketierung-Verteilung-Freelancer/
2024-05-15;Support / Techniker;3091;/Freelancer/K/IT-Entwicklung-Freelancer/Support-Techniker-Freelancer/
2024-05-15;System Architektur / Analyse;4355;/Freelancer/K/IT-Entwicklung-Freelancer/Systemarchitektur-Systemanalyse-Freelancer/
2024-05-15;Systemadministration;3190;/Freelancer/K/IT-Entwicklung-Freelancer/Systemadministration-Freelancer/
2024-05-15;Telekommunikation / Netzwerke;3695;/Freelancer/K/IT-Entwicklung-Freelancer/Telekommunikation-Netzwerke-Freelancer/
2024-05-15;User Interface / User Experience;2315;/Freelancer/K/IT-Entwicklung-Freelancer/User-Interface-User-Experience-Freelancer/
2024-05-15;Virtualisierung;3486;/Freelancer/K/IT-Entwicklung-Freelancer/Virtualisierung-Freelancer/
2024-05-15;Web;15632;/Freelancer/K/IT-Entwicklung-Freelancer/Web-Freelancer/
2024-05-15;Weitere IT-Qualifikationen;12984;/Freelancer/K/IT-Entwicklung-Freelancer/Weitere-IT-Qualifikationen-Freelancer/
2024-05-15;Marketing, Vertrieb, Kommunikation;20817;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/
2024-05-15;Kommunikation;7263;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Kommunikation-Freelancer/
2024-05-15;Marketing;14771;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Marketing-Freelancer/
2024-05-15;Vertrieb;4975;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Vertrieb-Freelancer/
2024-05-15;Management, Unternehmen, Strategie;31455;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/
2024-05-15;Management;12104;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Management-Freelancer/
2024-05-15;Personalwesen;4850;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Personalwesen-Freelancer/
2024-05-15;Projektleitung / -management / PMO;17462;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2024-05-15;Qualitätsmanagement;3089;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Qualitaetsmanagement-Freelancer/
2024-05-15;Strategie;11182;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Strategie-Freelancer/
2024-05-15;Weitere organisatorische Qualifikationen;4567;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Weitere-organisatorische-Freelancer/
2024-05-15;Sprachen, Dienstleistung, Soziales;12854;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/
2024-05-15;Dienstleistung;2468;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Dienstleistung-Freelancer/
2024-05-15;Erziehung;45;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Erziehung-Freelancer/
2024-05-15;Soziales;279;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Soziales-Freelancer/
2024-05-15;Sprache / Übersetzung;4156;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Sprache-Uebersetzung-Freelancer/
2024-05-15;Training / Schulung / Coaching;6868;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Training-Schulung-Coaching-Freelancer/
2024-05-15;Technik, Ingenieurwesen;22152;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/
2024-05-15;Architektur;938;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Architektur-Freelancer/
2024-05-15;Automatisierungstechnik;1949;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Automatisierungstechnik-Freelancer/
2024-05-15;Bauingenieurwesen;1688;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2024-05-15;Elektrotechnik / Elektronik;2061;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2024-05-15;Energietechnik;1064;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2024-05-15;Fahrzeugbau / -technik;1897;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2024-05-15;Fertigungstechnik;1296;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2024-05-15;Funk- / Nachrichtentechnik;1007;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2024-05-15;Handwerk;947;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2024-05-15;Installation / Montage / Wartung;1502;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2024-05-15;Konstruktionstechnik;1473;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2024-05-15;Luft- / Raumfahrttechnik;532;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2024-05-15;Management (Technik);5649;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2024-05-15;Maschinen- / Anlagenbau;3229;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2024-05-15;Mechatronik;456;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2024-05-15;Mess- / Regelungstechnik;1977;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
2024-05-15;Produktionstechnik;2190;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Produktionstechnik-Freelancer/
2024-05-15;Prüftechnik;727;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Prueftechnik-Freelancer/
2024-05-15;Qualitätsmanagement / Testing (Technik);2024;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Qualitaetsmanagement-Freelancer/
2024-05-15;Robotik / Robotertechnik;476;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Robotik-Robotertechnik-Freelancer/
2024-05-15;Sicherheitstechnik;1322;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Sicherheitstechnik-Freelancer/
2024-05-15;Technisches Zeichnen / CAD / CAE;4166;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Technisches-Zeichnen-CAD-CAE-Freelancer/
2024-05-15;Textiltechnik;84;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Textiltechnik-Freelancer/
2024-05-15;Umwelttechnik;560;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Umwelttechnik-Freelancer/
2024-05-15;Verfahrenstechnik;964;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Verfahrenstechnik-Freelancer/
2024-05-15;Versorgungstechnik;995;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Versorgungstechnik-Freelancer/
2024-05-15;Weitere technische Qualifikationen;3007;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/weitere-technische-Freelancer/
2024-05-16;Design, Kunst, Medien;22895;/Freelancer/K/Design-Kunst-Medien-Freelancer/
2024-05-16;Design;14277;/Freelancer/K/Design-Kunst-Medien-Freelancer/Design-Freelancer/
2024-05-16;Grafik- / Animationssoftware;6430;/Freelancer/K/Design-Kunst-Medien-Freelancer/Grafik-Animationssoftware-Freelancer/
2024-05-16;Kunst;3705;/Freelancer/K/Design-Kunst-Medien-Freelancer/Kunst-Freelancer/
2024-05-16;Medien;4370;/Freelancer/K/Design-Kunst-Medien-Freelancer/Medien-Freelancer/
2024-05-16;Redaktion;6793;/Freelancer/K/Design-Kunst-Medien-Freelancer/Redaktion-Freelancer/
2024-05-16;Einkauf, Handel, Logistik;7373;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/
2024-05-16;Einkauf;2425;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Einkauf-Freelancer/
2024-05-16;Handel / E-Commerce;2456;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Handel-E-Commerce-Freelancer/
2024-05-16;Import / Export;468;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Import-Export-Freelancer/
2024-05-16;Lieferantenmanagement;1192;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Lieferantenmanagement-Freelancer/
2024-05-16;Logistik / Supply-Chain-Management;2541;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Supply-Chain-Management-Freelancer/
2024-05-16;Transport / Spedition;518;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Transport-Freelancer/
2024-05-16;Finanzen, Versicherung, Recht;7986;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/
2024-05-16;Finanzwesen;3179;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Finanzwesen-Freelancer/
2024-05-16;Rechnungswesen;4534;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechnungswesen-Freelancer/
2024-05-16;Rechtswesen;1728;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechtswesen-Freelancer/
2024-05-16;Versicherungen;524;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Versicherungen-Freelancer/
2024-05-16;Forschung, Wissenschaft, Bildung;7759;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/
2024-05-16;Bildung;1410;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Bildung-Freelancer/
2024-05-16;Forschung / Entwicklung;1514;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Forschung-Entwicklung-Freelancer/
2024-05-16;Medizinische Wissenschaft;1054;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Medizinische-Wissenschaft-Freelancer/
2024-05-16;Wissenschaft;4763;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Wissenschaft-Freelancer/
2024-05-16;IT, Entwicklung;53827;/Freelancer/K/IT-Entwicklung-Freelancer/
2024-05-16;Blockchain;202;/Freelancer/K/IT-Entwicklung-Freelancer/Blockchain-Freelancer/
2024-05-16;Business Intelligence;6099;/Freelancer/K/IT-Entwicklung-Freelancer/Business-Intelligence-Freelancer/
2024-05-16;Datenbanken;10541;/Freelancer/K/IT-Entwicklung-Freelancer/Datenbanken-Freelancer/
2024-05-16;DevOps;1929;/Freelancer/K/IT-Entwicklung-Freelancer/DevOps-Freelancer/
2024-05-16;ERP / CRM Systeme;4205;/Freelancer/K/IT-Entwicklung-Freelancer/ERP-CRM-Systeme-Freelancer/
2024-05-16;Hardware-Entwicklung / Engineering;1766;/Freelancer/K/IT-Entwicklung-Freelancer/Hardware-Entwicklung-Engineering-Freelancer/
2024-05-16;Incident / Service Management / ITIL;2405;/Freelancer/K/IT-Entwicklung-Freelancer/Incidentmanagement-Servicemanagement-ITIL-Freelancer/
2024-05-16;IT Sicherheit;3856;/Freelancer/K/IT-Entwicklung-Freelancer/IT-Sicherheit-Freelancer/
2024-05-16;Maschinelles Lernen;1393;/Freelancer/K/IT-Entwicklung-Freelancer/Maschinelles-Lernen-Freelancer/
2024-05-16;Natural Language Processing (NLP);273;/Freelancer/K/IT-Entwicklung-Freelancer/Natural-Language-Processing-Freelancer/
2024-05-16;Plattformen / Betriebssysteme;4712;/Freelancer/K/IT-Entwicklung-Freelancer/Plattformen-Betriebssysteme-Freelancer/
2024-05-16;Projektleitung / -management (IT);16656;/Freelancer/K/IT-Entwicklung-Freelancer/Projektleitung-Projektmanagement-IT-Freelancer/
2024-05-16;Qualitätsmanagement / Testing (IT);5091;/Freelancer/K/IT-Entwicklung-Freelancer/Qualitaetsmanagement-Testing-Freelancer/
2024-05-16;SAP;5204;/Freelancer/K/IT-Entwicklung-Freelancer/SAP-Freelancer/
2024-05-16;Serveradministration;2777;/Freelancer/K/IT-Entwicklung-Freelancer/Serveradministration-Freelancer/
2024-05-16;Shopify;538;/Freelancer/K/IT-Entwicklung-Freelancer/Shopify-Freelancer/
2024-05-16;Software Architektur / Analyse;4268;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarearchitektur-Softwareanalyse-Freelancer/
2024-05-16;Softwareentwicklung / -programmierung;21989;/Freelancer/K/IT-Entwicklung-Freelancer/Softwareentwicklung-Softwareprogrammierung-Freelancer/
2024-05-16;Softwarepaketierung / Verteilung;896;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarepaketierung-Verteilung-Freelancer/
2024-05-16;Support / Techniker;3089;/Freelancer/K/IT-Entwicklung-Freelancer/Support-Techniker-Freelancer/
2024-05-16;System Architektur / Analyse;4351;/Freelancer/K/IT-Entwicklung-Freelancer/Systemarchitektur-Systemanalyse-Freelancer/
2024-05-16;Systemadministration;3186;/Freelancer/K/IT-Entwicklung-Freelancer/Systemadministration-Freelancer/
2024-05-16;Telekommunikation / Netzwerke;3691;/Freelancer/K/IT-Entwicklung-Freelancer/Telekommunikation-Netzwerke-Freelancer/
2024-05-16;User Interface / User Experience;2318;/Freelancer/K/IT-Entwicklung-Freelancer/User-Interface-User-Experience-Freelancer/
2024-05-16;Virtualisierung;3483;/Freelancer/K/IT-Entwicklung-Freelancer/Virtualisierung-Freelancer/
2024-05-16;Web;15652;/Freelancer/K/IT-Entwicklung-Freelancer/Web-Freelancer/
2024-05-16;Weitere IT-Qualifikationen;12985;/Freelancer/K/IT-Entwicklung-Freelancer/Weitere-IT-Qualifikationen-Freelancer/
2024-05-16;Marketing, Vertrieb, Kommunikation;20820;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/
2024-05-16;Kommunikation;7262;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Kommunikation-Freelancer/
2024-05-16;Marketing;14774;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Marketing-Freelancer/
2024-05-16;Vertrieb;4978;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Vertrieb-Freelancer/
2024-05-16;Management, Unternehmen, Strategie;31446;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/
2024-05-16;Management;12105;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Management-Freelancer/
2024-05-16;Personalwesen;4852;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Personalwesen-Freelancer/
2024-05-16;Projektleitung / -management / PMO;17449;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2024-05-16;Qualitätsmanagement;3090;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Qualitaetsmanagement-Freelancer/
2024-05-16;Strategie;11180;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Strategie-Freelancer/
2024-05-16;Weitere organisatorische Qualifikationen;4565;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Weitere-organisatorische-Freelancer/
2024-05-16;Sprachen, Dienstleistung, Soziales;12852;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/
2024-05-16;Dienstleistung;2468;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Dienstleistung-Freelancer/
2024-05-16;Erziehung;45;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Erziehung-Freelancer/
2024-05-16;Soziales;279;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Soziales-Freelancer/
2024-05-16;Sprache / Übersetzung;4154;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Sprache-Uebersetzung-Freelancer/
2024-05-16;Training / Schulung / Coaching;6867;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Training-Schulung-Coaching-Freelancer/
2024-05-16;Technik, Ingenieurwesen;22154;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/
2024-05-16;Architektur;937;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Architektur-Freelancer/
2024-05-16;Automatisierungstechnik;1949;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Automatisierungstechnik-Freelancer/
2024-05-16;Bauingenieurwesen;1687;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2024-05-16;Elektrotechnik / Elektronik;2060;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2024-05-16;Energietechnik;1065;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2024-05-16;Fahrzeugbau / -technik;1897;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2024-05-16;Fertigungstechnik;1295;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2024-05-16;Funk- / Nachrichtentechnik;1008;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2024-05-16;Handwerk;947;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2024-05-16;Installation / Montage / Wartung;1502;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2024-05-16;Konstruktionstechnik;1472;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2024-05-16;Luft- / Raumfahrttechnik;533;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2024-05-16;Management (Technik);5645;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2024-05-16;Maschinen- / Anlagenbau;3230;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2024-05-16;Mechatronik;455;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2024-05-16;Mess- / Regelungstechnik;1977;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
